,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
122,0.642924946040056,5.32558350453516,3.485064230952375,5.456095873922905,6.348582160090707,0.2105263157894737,0.2222222222222222,0.2,0.3157894736842105,0.3333333333333333,0.3,0.0,0.0,0.0,0.13333333333333333,0.14285714285714285,0.125,10,10_-_The_Long_and_Winding_Road
123,0.6083659238943623,1.662679865532887,1.834596781632655,2.3860239538548766,2.3860239538548766,0.20000000000000004,0.2,0.2,0.7,0.7,0.7,0.0,0.0,0.0,0.625,0.625,0.625,10,10_-_Things_We_Said_Today
124,0.5711877115241565,0.8079438148526066,0.6835197283446668,1.709194873129256,1.709194873129256,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.20000000000000004,0.2,0.2,0.6,0.6,0.6,10,10_-_You_Like_Me_Too_Much
125,0.5266215085276709,1.0769965037414972,4.917584841269843,2.3267551174603227,6.676391041950119,0.26086956521739135,0.375,0.2,0.5217391304347827,0.75,0.4,0.10526315789473684,0.16666666666666666,0.07692307692307693,0.42105263157894735,0.6666666666666666,0.3076923076923077,10,10_-_You_Really_Got_A_Hold_On_Me
126,0.5357938279961953,2.76151866553289,5.117233187074831,4.913197533560101,7.374152942630381,0.17391304347826086,0.2,0.15384615384615385,0.4347826086956522,0.5,0.38461538461538464,0.0,0.0,0.0,0.3157894736842105,0.375,0.2727272727272727,11,11_-_All_You_Need_Is_Love
127,0.5550932463340537,0.8876488402494331,1.8384872950113404,1.50528688628118,5.202993163945592,0.2857142857142857,0.375,0.23076923076923078,0.5714285714285714,0.75,0.46153846153846156,0.11764705882352942,0.16666666666666666,0.09090909090909091,0.4705882352941177,0.6666666666666666,0.36363636363636365,11,11_-_Black_Bird
128,0.5550932463340537,0.7508905156462617,0.7429547149659861,0.8694778145124786,0.8946588769841277,0.29629629629629634,0.3076923076923077,0.2857142857142857,0.7407407407407408,0.7692307692307693,0.7142857142857143,0.17391304347826086,0.18181818181818182,0.16666666666666666,0.6956521739130435,0.7272727272727273,0.6666666666666666,11,11_-_Cry_Baby_Cry
129,0.6550228972107824,0.9361427109977356,1.7744067552154235,4.212558739569165,3.7578161063492104,0.375,0.375,0.375,0.625,0.625,0.625,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.5,0.5,11,11_-_Do_You_Want_To_Know_A_Secret
130,0.6686207445282802,0.3179359764172318,0.3196849907029478,1.063623826530602,1.063623826530602,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.7142857142857143,11,11_-_Doctor_Robert
131,0.5999868966455678,0.45443916247165234,1.565780941383224,0.9690239663265352,2.8852805579365075,0.3,0.375,0.25,0.7000000000000001,0.875,0.5833333333333334,0.125,0.16666666666666666,0.1,0.625,0.8333333333333334,0.5,11,11_-_Every_Little_Thing
132,0.6302218310330651,1.0025865909296954,1.0025865909296954,1.249109382993197,1.3204081925170073,0.3,0.3333333333333333,0.2727272727272727,0.7000000000000001,0.7777777777777778,0.6363636363636364,0.125,0.14285714285714285,0.1111111111111111,0.6250000000000001,0.7142857142857143,0.5555555555555556,11,11_-_For_You_Blue
133,0.5711877115241564,0.8855023569160991,1.437501796258509,2.0124993388888868,3.241451721428576,0.4,0.5,0.3333333333333333,0.7000000000000001,0.875,0.5833333333333334,0.25,0.3333333333333333,0.2,0.625,0.8333333333333334,0.5,11,11_-_Good_Morning_Good_Morning
134,0.6083659238943623,0.1770534654195014,0.4568235952380988,0.9650168653061257,0.9650168653061257,0.5,0.5,0.5,0.8000000000000002,0.8,0.8,0.375,0.375,0.375,0.75,0.75,0.75,11,11_-_I_Wanna_Be_Your_Man
135,0.5888357863647751,0.5109175494331097,1.3148532174603247,1.3148532174603247,3.0327667569161,0.3,0.3333333333333333,0.2727272727272727,0.6,0.6666666666666666,0.5454545454545454,0.125,0.14285714285714285,0.1111111111111111,0.5,0.5714285714285714,0.4444444444444444,11,11_-_In_My_Life
136,0.7589013869296573,0.583718820861678,0.01938775510203982,1.2641269841269889,1.1923489816326553,0.3636363636363636,0.4,0.3333333333333333,0.9090909090909091,1.0,0.8333333333333334,0.0,0.0,0.0,0.8571428571428571,1.0,0.75,11,11_-_Mean_Mr_Mustard
137,0.5888357863647751,1.461905368367347,1.6940508136054433,1.697410910997725,1.7007710083900065,0.28571428571428564,0.3,0.2727272727272727,0.761904761904762,0.8,0.7272727272727273,0.11764705882352941,0.125,0.1111111111111111,0.7058823529411765,0.75,0.6666666666666666,11,11_-_Tell_Me_What_You_See
138,0.5888357863647751,1.154549109297058,2.1382454106576034,2.1382454106576034,2.6398998621315286,0.3,0.3333333333333333,0.2727272727272727,0.7000000000000001,0.7777777777777778,0.6363636363636364,0.125,0.14285714285714285,0.1111111111111111,0.6250000000000001,0.7142857142857143,0.5555555555555556,11,11_-_When_I_Get_Home
139,0.6836697159995357,3.9196463276644025,4.861101461224479,9.23466593174603,9.23466593174603,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,12,12_-_A_Taste_Of_Honey
140,0.5888357863647751,1.4967161272108847,1.9666572401360582,1.9666572401360582,3.514063625170067,0.39999999999999997,0.4444444444444444,0.36363636363636365,0.6,0.6666666666666666,0.5454545454545454,0.25,0.2857142857142857,0.2222222222222222,0.5,0.5714285714285714,0.4444444444444444,12,12_-_Devil_In_Her_Heart
141,0.5582234968034566,1.1350154226757425,1.1350154226757425,1.5903394967120192,5.119102096258505,0.16666666666666666,0.2,0.14285714285714285,0.5833333333333334,0.7,0.5,0.0,0.0,0.0,0.5,0.625,0.4166666666666667,12,12_-_Get_Back
142,0.5511760668557619,3.1939527267573595,3.9579405500000036,3.254813207256234,5.977115600000001,0.17391304347826086,0.2857142857142857,0.125,0.26086956521739124,0.42857142857142855,0.1875,0.0,0.0,0.0,0.10526315789473682,0.2,0.07142857142857142,12,12_-_I've_Just_Seen_a_Face
