,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
28,0.6864223188060561,0.18575963718822663,0.1857596371881982,0.2321995464852762,0.2321995464852762,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.43578849642336487,0.3049508086177607,0.7632627211018587,0.6363772387558816,0.8324132130314577,0.5150753469891409,SPAM,SPAM_SALAMI_164
29,0.775140004162405,0.09287981859409394,0.05804988662131567,0.08126984126983139,0.04643990929705133,0.8571428571428571,0.75,1.0,0.8571428571428571,0.75,1.0,0.8,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,0.9494671009771988,0.9263872833349719,0.9737263132389308,0.9111890848201366,0.9161748262329502,0.9062573136233928,SPAM,SPAM_SALAMI_20
30,0.7589013869296573,0.08126984126983872,0.06965986394557833,0.4179591836734602,0.0928798185940991,0.7272727272727272,0.6666666666666666,0.8,0.9090909090909091,0.8333333333333334,1.0,0.5714285714285715,0.5,0.6666666666666666,0.8571428571428571,0.75,1.0,0.9914135689735192,0.9897726680280591,0.9930599197101964,0.9721999704957565,0.9777651778917964,0.9666977562377793,SPAM,SPAM_SALAMI_278
31,0.6686207445282804,0.3947392290249496,0.3250793650793651,0.4179591836734744,0.4179591836734744,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.511349128949589,0.5516429693405942,0.4765409875276745,0.46540768955197964,0.3676246791822032,0.6340583102434385,SPAM,SPAM_SALAMI_286
32,0.733039747636241,0.2612244897959073,0.16253968253968765,0.36571428571427206,0.35990929705212693,0.7999999999999999,0.75,0.8571428571428571,0.7999999999999999,0.75,0.8571428571428571,0.7272727272727272,0.6666666666666666,0.8,0.7272727272727272,0.6666666666666666,0.8,0.7741440089138876,0.6483318111873401,0.9605422925557404,0.8644059004513064,0.9483501536899767,0.7941140270075893,SPAM,SPAM_SALAMI_302
33,0.7114866931852813,0.09433106575963279,0.0928798185940991,0.10739229024943597,0.09578231292516648,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8333333333333334,0.9090909090909091,0.8421052631578948,0.8,0.8888888888888888,0.8421052631578948,0.8,0.8888888888888888,0.5648633231621742,0.8822085334328882,0.4154271924310387,0.6736937465685613,0.5418996296632541,0.890196255390081,SPAM,SPAM_SALAMI_308
34,0.6637995496808126,0.11609977324262744,0.10448979591837215,0.13931972789116287,0.12770975056689338,0.875,0.875,0.875,0.875,0.875,0.875,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5481402028024897,0.3818326244737496,0.9711066809136799,0.7501150983274815,0.9523206547362375,0.6187387472635311,SPAM,SPAM_SALAMI_444
35,0.6836697159995357,0.12190476190474442,0.12190476190474442,0.1973696145124717,0.1973696145124717,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6,0.6,0.6,0.8000000000000002,0.8,0.8,0.9819648925801522,0.9910145650438946,0.9730790027388243,0.9602933156914992,0.9488885910264804,0.9719755229871041,SPAM,SPAM_SALAMI_458
36,0.6680141898792719,0.1857596371882081,0.1857596371882081,0.2321995464852602,0.2321995464852602,0.9,0.9,0.9,0.9,0.9,0.9,0.875,0.875,0.875,0.875,0.875,0.875,0.5561837833296176,0.3873894154006992,0.9856568717881143,0.7524452916434806,0.9725841328594638,0.6135677499333295,SPAM,SPAM_SALAMI_478
37,0.6757262275208891,0.0696598639455783,0.0696598639455783,0.10448979591836743,0.10448979591836743,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.75,0.75,0.75,0.75,0.75,0.8116307065469025,0.9733691668702663,0.6959836104626232,0.7647401262301241,0.6508600332334532,0.9269224912826628,SPAM,SPAM_SALAMI_538
38,0.7295832296919195,0.17414965986394293,0.13931972789114866,0.23219954648526198,0.2089795918367372,0.7999999999999999,0.75,0.8571428571428571,0.7999999999999999,0.75,0.8571428571428571,0.7272727272727272,0.6666666666666666,0.8,0.7272727272727272,0.6666666666666666,0.8,0.9823404415922158,0.9941209577981625,0.9708358581006853,0.9570183145153921,0.939097151009063,0.9756367782244573,SPAM,SPAM_SALAMI_542
39,0.6550228972107824,0.34829931972788586,0.26702947845804914,0.4295691609977226,0.34829931972788586,0.7777777777777777,0.7,0.875,0.888888888888889,0.8,1.0,0.7142857142857143,0.625,0.8333333333333334,0.8571428571428571,0.75,1.0,0.6458552560936326,0.8895239855809225,0.5069779692981994,0.5772478040052246,0.44815249070347685,0.810810912403727,SPAM,SPAM_SALAMI_546
40,0.6964976821274089,0.1393197278911561,0.13931972789115576,0.18575963718819696,0.16253968253965922,0.8421052631578948,0.8,0.8888888888888888,0.8421052631578948,0.8,0.8888888888888888,0.7999999999999999,0.75,0.8571428571428571,0.7999999999999999,0.75,0.8571428571428571,0.5907054033565774,0.6675267236028897,0.5297409535438012,0.6384435137934327,0.5539128829276652,0.7534202364028751,SPAM,SPAM_SALAMI_584
41,0.6671229004681977,0.1857596371881982,0.1857596371881982,0.3250793650793651,0.3250793650793651,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,0.5609870657961986,0.4508965625338863,0.7422025891620493,0.7312714405901753,0.8410879332017068,0.6468195623859957,SPAM,SPAM_SALAMI_68
42,0.5832766800551464,0.1857596371881982,0.1857596371881982,0.1973696145124677,0.1973696145124677,0.9,0.9,0.9,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,0.6007546830089828,0.6910183837573837,0.5313478170309601,0.6800277439492202,0.6297447219335854,0.7390374248739179,SPAM,SPAM_SALAMI_728
