,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
0,0.3639666795139808,1.7414965986394577,5.781768707482996,3.4133333333333553,6.466757369614527,0.15384615384615383,0.18518518518518517,0.13157894736842105,0.4307692307692308,0.5185185185185185,0.3684210526315789,0.09836065573770492,0.12,0.08333333333333333,0.39344262295081966,0.48,0.3333333333333333,SPAM,SPAM_Cerulean_Bob_Dylan-Hurricane
1,0.41999731796904544,3.90095238095239,3.8080725623582907,4.342131519274389,4.411791383219963,0.11764705882352941,0.11538461538461539,0.12,0.39215686274509803,0.38461538461538464,0.4,0.0425531914893617,0.041666666666666664,0.043478260869565216,0.3404255319148936,0.3333333333333333,0.34782608695652173,SPAM,SPAM_Cerulean_Bob_Dylan-Like_a_Rolling_Stone_(Live)
2,0.32653914622751873,2.577414965986378,7.314285714285699,2.600634920634917,7.465215419501121,0.16949152542372878,0.3333333333333333,0.11363636363636363,0.33898305084745756,0.6666666666666666,0.22727272727272727,0.10909090909090909,0.23076923076923078,0.07142857142857142,0.2909090909090909,0.6153846153846154,0.19047619047619047,SPAM,SPAM_Cerulean_Boston_Symphony_Orchestra_&_Charles_Munch-Sympho
3,0.6302218310330651,2.507755102040818,2.507755102040818,3.4365532879818375,5.897868480725624,0.375,0.42857142857142855,0.3333333333333333,0.5,0.5714285714285714,0.4444444444444444,0.16666666666666666,0.2,0.14285714285714285,0.3333333333333333,0.4,0.2857142857142857,SPAM,SPAM_Cerulean_Eddie_Palmieri-Adoracion
4,0.4274814960381374,21.15337868480725,0.9287981859410431,21.292698412698428,12.887074829931976,0.125,0.08,0.2857142857142857,0.25,0.16,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.08695652173913043,0.4,SPAM,"SPAM_Cerulean_Leonard_Bernstein,_New_York_Philharmonic_&_Rudol"
5,0.4325362553134276,20.294240362811763,2.385850340136072,21.594557823129257,4.702040816326559,0.12903225806451613,0.08695652173913043,0.25,0.3225806451612903,0.21739130434782608,0.625,0.0,0.0,0.0,0.22222222222222224,0.14285714285714285,0.5,SPAM,SPAM_Cerulean_Miles_Davis_Quintet-Footprints
6,0.5167599979185826,7.6156825396825525,1.4151972789115632,11.28489795918368,6.564977324263012,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.3448275862068966,0.29411764705882354,0.4166666666666667,0.16,0.13333333333333333,0.2,0.24,0.2,0.3,SPAM,SPAM_Cerulean_Prince_&_The_Revolution-Purple_Rain
7,0.4457414923280774,5.2709297052154085,23.614693877551034,7.5464852607709645,26.029569160997752,0.21621621621621623,0.3076923076923077,0.16666666666666666,0.2702702702702703,0.38461538461538464,0.20833333333333334,0.12121212121212123,0.18181818181818182,0.09090909090909091,0.1818181818181818,0.2727272727272727,0.13636363636363635,SPAM,"SPAM_Cerulean_Yes-Starship_Trooper:_A._Life_Seeker,_B._Disillu"
8,0.6236613424117626,0.8591383219954771,0.8591383219954771,1.3467573696145116,1.3467573696145116,0.375,0.375,0.375,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,SPAM,SPAM_Epiphyte_0220_promiscuous
9,0.5743926646719121,0.19736961451247126,0.3134693877551058,0.7662585034013603,0.7662585034013603,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.6363636363636364,SPAM,SPAM_Epiphyte_0723_hotelroomservice
10,0.5711877115241564,1.7414965986394577,0.6965986394557788,16.323628117913827,1.57895691609977,0.3157894736842105,0.25,0.42857142857142855,0.631578947368421,0.5,0.8571428571428571,0.13333333333333333,0.1,0.2,0.5333333333333333,0.4,0.8,SPAM,SPAM_Epiphyte_0780_letmebereal
11,0.4703750827786752,3.427845804988671,1.840181405895681,5.5437641723355995,2.7109297052154187,0.18749999999999997,0.15,0.25,0.5,0.4,0.6666666666666666,0.07142857142857142,0.05555555555555555,0.1,0.42857142857142855,0.3333333333333333,0.6,SPAM,SPAM_Isophonics_01 The Show Must Go On
12,0.5433476710871481,3.413333333333334,2.095600907029482,3.4829931972789154,3.1637188208616784,0.22222222222222224,0.2,0.25,0.5185185185185186,0.4666666666666667,0.5833333333333334,0.08695652173913043,0.07692307692307693,0.1,0.4347826086956522,0.38461538461538464,0.5,SPAM,SPAM_Isophonics_02 Under Pressure
13,0.4578304608590672,2.0259410430838987,5.752743764172333,3.395918367346937,6.913741496598636,0.125,0.16666666666666666,0.1,0.4375,0.5833333333333334,0.35,0.0,0.0,0.0,0.35714285714285715,0.5,0.2777777777777778,SPAM,SPAM_Isophonics_05 Somebody To Love
14,0.6757262275208891,0.882358276643993,0.882358276643993,1.184217687074832,1.184217687074832,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SPAM,SPAM_Isophonics_07_-_Maggie_Mae
15,0.6083659238943623,6.385124263038563,7.546485260770979,13.885532879818598,10.82049886621315,0.22222222222222224,0.2,0.25,0.22222222222222224,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,SPAM,SPAM_Isophonics_09_-_You_Never_Give_Me_Your_Money
16,0.5138959006151934,17.32208616780045,2.083990929705209,30.603900226757368,4.922630385487524,0.2,0.125,0.5,0.2,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,SPAM,SPAM_Isophonics_CD1_-_14_-_Don't_Pass_Me_By
17,0.45198536542359785,6.45514739229025,1.6718367346938763,8.98612244897959,3.715192743764163,0.1142857142857143,0.09090909090909091,0.15384615384615385,0.39999999999999997,0.3181818181818182,0.5384615384615384,0.0,0.0,0.0,0.3225806451612903,0.25,0.45454545454545453,SPAM,SPAM_Isophonics_CD2_-_06_-_Helter_Skelter
18,0.5223817198902911,4.73687074829932,10.5534693877551,11.633197278911553,12.341405895691594,0.14814814814814817,0.15384615384615385,0.14285714285714285,0.29629629629629634,0.3076923076923077,0.2857142857142857,0.0,0.0,0.0,0.17391304347826086,0.18181818181818182,0.16666666666666666,SPAM,SPAM_SALAMI_1072
