,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
0,0.6708897563612035,0.17777777777777892,0.12820861678004591,0.32267573696145746,0.2502267573696182,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,1.0,0.3971196270622776,0.9998839200208944,0.24776087865599616,0.2964944175534679,0.17421601878177173,0.9945407010788107,Cerulean,Cerulean_50_Cent-Window_Shopper
1,0.5931402310495377,0.179297052154187,0.179297052154187,0.2859183673469321,0.24158730158728758,0.761904761904762,0.7272727272727273,0.8,0.9523809523809523,0.9090909090909091,1.0,0.7368421052631577,0.7,0.7777777777777778,0.9473684210526316,0.9,1.0,0.48391289436283724,0.4726084557623891,0.49577137250041103,0.6071733910772552,0.6180754564709193,0.5966492566134447,Cerulean,"Cerulean_Academy_of_Ancient_Music,_Andrew_Manze_&_Rachel_"
2,0.693552177364099,0.11056689342403558,0.11056689342403558,0.13410430839001464,0.1245804988662087,0.9523809523809523,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9473684210526316,0.9,1.0,0.9473684210526316,0.9,1.0,0.7068849679865751,0.7424249435028771,0.6745921565230991,0.8264812154081176,0.8239474452360431,0.8290306171467944,Cerulean,Cerulean_Aerosmith-Janie's_Got_a_Gun
3,0.6096418698206519,0.25700680272109366,0.22775510204081684,0.25981859410430275,0.25700680272109366,0.9615384615384615,0.9259259259259259,1.0,0.9615384615384615,0.9259259259259259,1.0,0.9583333333333334,0.92,1.0,0.9583333333333334,0.92,1.0,0.3204579177432384,0.8317123541185086,0.19846269546557252,0.31162316870087875,0.1910450848482269,0.844850410320017,Cerulean,Cerulean_Albert_King-Kansas_City
4,0.702877803815756,0.10879818594104051,0.10879818594104051,0.11632653061224119,0.11632653061224119,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6994674592712578,0.8855382657488285,0.578014144228845,0.7897707266341959,0.7109000365875577,0.8883259005817099,Cerulean,Cerulean_Alice_Cooper-Be_My_Lover
5,0.7057217371439143,0.11183673469387401,0.11056689342403203,0.11283446712018375,0.11233560090702888,0.9600000000000001,0.9230769230769231,1.0,0.9600000000000001,0.9230769230769231,1.0,0.9523809523809523,0.9090909090909091,1.0,0.9523809523809523,0.9090909090909091,1.0,0.5869628256515742,0.5301246105156492,0.657452743990359,0.7355086066387705,0.7730054550015493,0.7014812453614819,Cerulean,Cerulean_Alice_Cooper-Under_My_Wheels
6,0.7060471591875168,0.10104308390022254,0.10104308390022254,0.10507936507936577,0.10507936507936577,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.8673387744534575,0.8923271695666964,0.8437117862853918,0.8651787846150497,0.845997318736335,0.8852502397990846,Cerulean,Cerulean_Alkaline_Trio-Help_Me
7,0.7715584258168796,0.08390022675737185,0.08290249433106744,0.08766439909297041,0.08578231292517113,0.9696969696969697,0.9411764705882353,1.0,0.9696969696969697,0.9411764705882353,1.0,0.9655172413793104,0.9333333333333333,1.0,0.9655172413793104,0.9333333333333333,1.0,0.6898958154596637,0.8132850495677879,0.5990150068717545,0.7327785239562994,0.6700682274833687,0.8084386185068824,Cerulean,Cerulean_Amy_Grant-Lead_Me_On
8,0.6501994327150973,0.3352380952380969,0.27467120181405136,0.36523809523810513,0.3352380952380969,0.923076923076923,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,1.0,0.9090909090909091,0.8333333333333334,1.0,0.9090909090909091,0.8333333333333334,1.0,0.3421489951830013,0.8856082335076767,0.21203335265333872,0.2699689155392013,0.160121257888024,0.8598501428811542,Cerulean,Cerulean_Andrea_Bocelli-Ave_Maria
9,0.666159227725619,0.13931972789115646,0.13188208616779207,0.19233560090702895,0.14743764172335716,0.9166666666666666,0.8461538461538461,1.0,0.9166666666666666,0.8461538461538461,1.0,0.9,0.8181818181818182,1.0,0.9,0.8181818181818182,1.0,0.5703503617973541,0.705021593534613,0.4788766901958707,0.6583440982878656,0.5723511032469955,0.7747459425751231,Cerulean,Cerulean_Andrea_Bocelli-Marechiare
