,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,PWF,PWP,PWR,Sf,So,Su,ds_name,track_id
0,0.7440428720135052,0.08368027210884355,0.07030385487530566,0.0961269841269825,0.08368027210884355,0.9,0.8181818181818182,1.0,0.9,0.8181818181818182,1.0,0.8750000000000001,0.7777777777777778,1.0,0.8750000000000001,0.7777777777777778,1.0,0.7416603990424794,0.8762195351640487,0.6429274267056161,0.8012215679202309,0.732790146292635,0.8837503718568642,SALAMI,SALAMI_10
1,0.7491075616078418,0.5372097505669018,0.4835306122449041,1.1217970521541971,1.1217970521541971,0.5,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.9830846406940064,0.9983615167326048,0.9682682502549337,0.9191022602844862,0.8850747943092322,0.9558507698542571,SALAMI,SALAMI_100
2,0.6473357881779574,0.1177551020408174,0.11426984126984241,0.1422267573696132,0.1177551020408174,0.9333333333333333,0.875,1.0,0.9333333333333333,0.875,1.0,0.923076923076923,0.8571428571428571,1.0,0.923076923076923,0.8571428571428571,1.0,0.6790746583374812,0.8189023528218964,0.5800338030676301,0.8059024816932503,0.7669595298570295,0.8490116944183127,SALAMI,SALAMI_1000
3,0.6974736195501988,0.3280839002267726,0.3280839002267726,0.45530158730159087,0.3360272108843674,0.7500000000000001,0.6923076923076923,0.8181818181818182,0.9166666666666666,0.8461538461538461,1.0,0.7000000000000001,0.6363636363636364,0.7777777777777778,0.9,0.8181818181818182,1.0,0.5850519786593,0.9125487839886257,0.4305393900794666,0.64722168417024,0.5222887252313013,0.8507151954065595,SALAMI,SALAMI_1002
4,0.5849367255952554,0.10592630385487212,0.07140589569160799,0.11492743764171731,0.11492743764171731,0.9500000000000001,0.95,0.95,0.9500000000000001,0.95,0.95,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.6638910306833529,0.6696803199742639,0.6582009786343077,0.7093613554354027,0.7048184162572306,0.7139632379781564,SALAMI,SALAMI_1004
5,0.5991622058048471,0.1881564625850345,0.1881564625850345,0.24685034013606355,0.24685034013606355,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0,1.0,1.0,0.5453023266088282,0.6445823715571896,0.472523223518107,0.6567276230089758,0.5961262170331514,0.7310446601952226,SALAMI,SALAMI_1006
6,0.7804691164068616,0.11530498866213179,0.09092290249433166,0.131789115646259,0.131789115646259,0.875,0.875,0.875,0.875,0.875,0.875,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8053877098618791,0.6939976078767672,0.9593716840329118,0.8533700825186719,0.9515876073165859,0.7735306011924994,SALAMI,SALAMI_1008
7,0.594065273716622,0.27439229024943046,0.2777868480725614,0.2811814058956923,0.30420975056689326,0.888888888888889,0.9230769230769231,0.8571428571428571,0.888888888888889,0.9230769230769231,0.8571428571428571,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9090909090909091,0.8333333333333334,0.563952692937167,0.8943710683615672,0.41181198535520536,0.6284931539951876,0.49423146824382425,0.862908803426407,SALAMI,SALAMI_1010
8,0.6467532235410581,0.08143764172334045,0.06948979591837201,0.08257823129252984,0.08257823129252984,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,0.5567294922633464,0.6495541165492297,0.4871178464744569,0.6265419538845567,0.5657147499501495,0.7020256838817502,SALAMI,SALAMI_1012
9,0.7526517613830305,0.0888117913831934,0.08382426303855084,0.08999092970520906,0.09825056689341238,0.7826086956521738,0.8181818181818182,0.75,0.7826086956521738,0.8181818181818182,0.75,0.7368421052631577,0.7777777777777778,0.7,0.7368421052631577,0.7777777777777778,0.7,0.48307148315826226,0.45951035065162316,0.5091793662582733,0.5656669118846146,0.5523522194931079,0.5796393730753873,SALAMI,SALAMI_1014
10,0.6295799538533113,0.4061507936507951,0.32569387755100365,0.44007369614512726,0.4322766439909316,0.8387096774193549,0.8125,0.8666666666666667,0.967741935483871,0.9375,1.0,0.8148148148148148,0.7857142857142857,0.8461538461538461,0.962962962962963,0.9285714285714286,1.0,0.7547793207251399,0.7293410303018197,0.7820562362396845,0.8321576418849822,0.8669036593050194,0.8000895730246086,SALAMI,SALAMI_1016
