,D,DevE2R,DevR2E,DevtE2R,DevtR2E,HitRate_0.5F,HitRate_0.5P,HitRate_0.5R,HitRate_3F,HitRate_3P,HitRate_3R,HitRate_t0.5F,HitRate_t0.5P,HitRate_t0.5R,HitRate_t3F,HitRate_t3P,HitRate_t3R,ds_name,track_id
0,0.5550932463340537,0.18711397403627927,0.1950437158730125,0.4143443266439846,0.6336449374149566,0.5599999999999999,0.5833333333333334,0.5384615384615384,0.8799999999999999,0.9166666666666666,0.8461538461538461,0.47619047619047616,0.5,0.45454545454545453,0.8571428571428572,0.9,0.8181818181818182,01,01_-_A_Hard_Day's_Night
1,0.5266215085276709,1.2123023257369638,1.217161642176876,1.6363816546485275,5.100700570068021,0.2962962962962963,0.3333333333333333,0.26666666666666666,0.5925925925925926,0.6666666666666666,0.5333333333333333,0.17391304347826086,0.2,0.15384615384615385,0.5217391304347826,0.6,0.46153846153846156,01,01_-_Back_in_the_USSR
2,0.5711877115241565,3.3129931612245116,2.0218653301587395,4.347311056009062,5.246811078458045,0.34782608695652173,0.36363636363636365,0.3333333333333333,0.43478260869565216,0.45454545454545453,0.4166666666666667,0.2105263157894737,0.2222222222222222,0.2,0.3157894736842105,0.3333333333333333,0.3,01,01_-_Birthday
3,0.49083714303742154,2.1554842990929615,1.014592646258515,3.03671201814059,2.5960981586167757,0.27027027027027023,0.2631578947368421,0.2777777777777778,0.5405405405405405,0.5263157894736842,0.5555555555555556,0.1818181818181818,0.17647058823529413,0.1875,0.48484848484848486,0.47058823529411764,0.5,01,01_-_Come_Together
4,0.5550932463340537,0.8851598492063459,0.8994007970521523,1.062888618027209,1.525681680498863,0.34782608695652173,0.4,0.3076923076923077,0.7826086956521738,0.9,0.6923076923076923,0.2105263157894737,0.25,0.18181818181818182,0.7368421052631579,0.875,0.6363636363636364,01,01_-_Drive_My_Car
5,0.5582234968034566,1.1548665673469394,0.8610926266439947,2.1653484301587227,1.1548665673469394,0.3333333333333333,0.2857142857142857,0.4,0.75,0.6428571428571429,0.9,0.2,0.16666666666666666,0.25,0.7000000000000001,0.5833333333333334,0.875,01,01_-_Help!
6,0.5761443852600394,1.1313426201814138,0.9092592761904825,2.0372895546485204,1.3534259641723452,0.32,0.2857142857142857,0.36363636363636365,0.88,0.7857142857142857,1.0,0.1904761904761905,0.16666666666666666,0.2222222222222222,0.8571428571428571,0.75,1.0,01,01_-_I_Saw_Her_Standing_There
7,0.592095414723503,1.13127166167801,0.731964439909305,2.275047660317462,1.530578883446715,0.28571428571428575,0.25,0.3333333333333333,0.761904761904762,0.6666666666666666,0.8888888888888888,0.11764705882352941,0.1,0.14285714285714285,0.7058823529411764,0.6,0.8571428571428571,01,01_-_It_Won't_Be_Long
8,0.5711877115241565,0.5565910137188084,0.5439902494330795,0.6013026629251712,0.6334135478458052,0.4,0.4166666666666667,0.38461538461538464,0.8799999999999999,0.9166666666666666,0.8461538461538461,0.28571428571428564,0.3,0.2727272727272727,0.8571428571428572,0.9,0.8181818181818182,01,01_-_Magical_Mystery_Tour
9,0.6686207445282802,1.5952405498866185,1.3506895578231237,3.1390722090702923,1.5952405498866185,0.375,0.3333333333333333,0.42857142857142855,0.6250000000000001,0.5555555555555556,0.7142857142857143,0.16666666666666666,0.14285714285714285,0.2,0.5,0.42857142857142855,0.6,01,01_-_No_Reply
10,0.6083659238943623,2.620717495691615,2.564123147845807,4.3401992648526075,4.361131724376417,0.2105263157894737,0.2222222222222222,0.2,0.5263157894736842,0.5555555555555556,0.5,0.0,0.0,0.0,0.39999999999999997,0.42857142857142855,0.375,01,01_-_Sgt._Pepper's_Lonely_Hearts_Club_Band
11,0.5266215085276709,2.224421549886614,2.224421549886614,2.224881165986396,2.224881165986396,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.6153846153846154,01,01_-_Taxman
12,0.5999868966455678,4.302752021541949,2.433051742517008,4.341610450793638,4.322181236167793,0.16,0.15384615384615385,0.16666666666666666,0.32,0.3076923076923077,0.3333333333333333,0.0,0.0,0.0,0.1904761904761905,0.18181818181818182,0.2,01,01_-_Two_of_Us
13,0.6580987686321937,0.3019943818594122,0.2977899586167805,0.8160029517006819,0.5589986667800471,0.5882352941176471,0.5555555555555556,0.625,0.823529411764706,0.7777777777777778,0.875,0.4615384615384615,0.42857142857142855,0.5,0.7692307692307692,0.7142857142857143,0.8333333333333334,02,02_-_All_I've_Got_To_Do
